,ratings,comments
1489,9,
1490,9,
1491,9,
1492,8,
1493,9,
1494,7,
1495,7,
1496,7,
1497,7,
1498,7,
1499,7,
1500,9,
1501,9,
1502,7,
1503,9,
1504,9,
1505,7,
1506,7,
1507,9,
1508,7,
1509,7,
1510,8,
1511,7,
1512,9,
1513,5,
1514,6,
1515,9,
1516,9,
1517,7,
1518,10,
1519,7,
1520,8,
1521,7,
1522,9,
1523,9,
1524,9,
1525,9,
1526,7,
1527,9,
1528,10,
1529,10,
1530,7,
1531,9,
1532,9,
1533,9,
1534,9,
1535,7,
1536,9,
1537,7,
1538,9,
1539,9,
1540,7,
1541,9,
1542,9,
1543,6,
1544,9,
1545,7,
1546,10,
1547,7,
1548,7,
1549,7,
1550,9,
1551,9,
1552,9,
1553,7,
1554,9,
1555,9,
1556,9,
1557,7,
1558,9,
1559,9,
1560,4,
1561,9,
1562,10,
1563,9,
1564,7,
1565,10,
1566,10,
1567,9,
1568,9,
1569,10,
1570,9,
1571,9,
1572,10,
1573,10,
1574,8,
1575,10,
1576,9,
1577,7,
1578,7,
1579,7,
1580,7,
1581,6,
1582,9,
1583,9,
1584,9,
1585,7,
1586,9,
1587,9,
1588,6,
1589,9,
1590,10,
1591,9,
1592,7,
1593,8,
1594,8,
1595,10,
1596,9,
1597,10,
1598,10,
1599,9,
1600,7,
1601,9,
1602,7,
1603,7,
1604,9,엄중하면서도 단호한.... 굿......
1605,9,
1606,9,
1607,10,
1608,9,
1609,9,
1610,7,
1611,9,
1612,9,
1613,9,
1614,8,
1615,9,
1616,4,
1617,10,
1618,10,
1619,10,
1620,10,
1621,6,
1622,8,
1623,6,
1624,9,
1625,5,
1626,8,
1627,7,
1628,10,
1629,8,
1630,4,
1631,10,
1632,8,
1633,9,
1634,8,
1635,10,
1636,10,
1637,8,
1638,6,
1639,8,
1640,8,
1641,7,
1642,5,
1643,7,
1644,9,역사적 사실과 배우들이 연기가 거의 완벽한 조화를 이룸
1645,7,
1646,9,
1647,4,
1648,3,
1649,9,
1650,5,
1651,7,
1652,10,
1653,9,
1654,8,
1655,8,
1656,7,
1657,6,
1658,6,
1659,10,
1660,8,
1661,5,
1662,7,재미났어요
1663,10,
1664,10,
1665,8,
1666,10,
1667,10,
1668,10,
1669,9,
1670,8,
1671,7,
1672,7,
1673,9,
1674,10,
1675,7,
1676,5,
1677,8,
1678,8,
1679,7,
1680,7,
1681,8,
1682,9,
1683,7,
1684,7,
1685,9,
1686,7,
1687,10,
1688,7,
1689,9,
1690,7,
1691,9,
1692,9,
1693,7,
1694,9,
1695,7,
1696,9,
1697,7,
1698,9,
1699,7,
1700,7,
1701,8,
1702,9,
1703,10,
1704,9,
1705,7,
1706,9,
1707,9,
1708,7,
1709,9,
1710,9,
1711,9,
1712,9,
1713,9,
1714,9,
1715,9,
1716,9,
1717,9,
1718,7,
1719,9,
1720,9,
1721,9,
1722,9,
1723,7,
1724,9,
1725,9,
1726,9,
1727,5,
1728,9,
1729,9,
1730,7,
1731,9,
1732,9,
1733,10,
1734,7,
1735,9,
1736,9,
1737,9,
1738,7,
1739,9,
1740,9,
1741,10,
1742,9,
1743,10,
1744,8,
1745,7,
1746,10,
1747,9,
1748,10,
1749,9,
1750,9,
1751,7,
1752,9,
1753,10,
1754,9,
1755,9,
1756,9,
1757,7,
1758,8,
1759,9,
1760,9,
1761,9,
1762,9,
1763,9,
1764,8,
1765,6,
1766,6,
1767,9,
1768,10,
1769,9,
1770,9,
1771,6,
1772,9,
1773,9,
1774,9,
1775,9,
1776,9,
1777,10,
1778,9,
1779,7,
1780,9,
1781,9,
1782,8,
1783,9,
1784,7,
1785,9,
1786,9,
1787,9,
1788,9,
1789,8,
1790,9,
1791,7,
1792,9,
1793,7,
1794,7,
1795,9,
1796,7,
1797,7,
1798,9,
1799,10,
1800,9,
1801,7,
1802,7,
1803,9,
1804,9,
1805,6,
1806,9,
1807,9,
1808,9,
1809,7,
1810,9,
1811,7,
1812,9,
1813,10,
1814,10,
1815,9,
1816,5,
1817,9,잼
1818,9,
1819,8,
1820,8,
1821,9,
1822,9,
1823,9,
1824,7,
1825,9,
1826,7,
1827,8,
1828,7,
1829,9,
1830,7,
1831,7,
1832,9,
1833,9,
1834,7,
1835,9,
1836,9,
1837,8,
1838,7,
1839,9,
1840,9,
1841,6,
1842,8,
1843,9,
1844,9,
1845,7,
1846,7,
1847,9,
1848,7,
1849,9,
1850,9,
1851,9,
1852,9,
1853,9,
1854,10,
1855,8,
1856,9,
1857,8,
1858,7,
1859,9,
1860,8,
1861,9,
1862,7,
1863,7,
1864,5,
1865,9,초반  조금  지루감 이 있으나  전반적으로  나라의  국운이  풍전등화  같은시기에  나라와  백성만을  생각했던  인물의 얘기를 보여주는 것 같다
1866,10,
1867,9,
1868,4,
1869,8,
1870,10,
1871,6,
1872,5,
1873,7,
1874,7,
1875,10,
1876,9,
1877,9,
1878,9,
1879,7,
1880,9,
1881,9,
1882,9,
1883,9,
1884,9,
1885,7,
1886,9,
1887,8,
1888,9,
1889,9,
1890,9,
1891,9,
1892,9,
1893,10,
1894,8,
1895,7,
1896,9,
1897,9,
1898,9,
1899,7,
1900,9,
1901,10,
1902,9,
1903,7,
1904,7,
1905,9,
1906,9,
1907,9,
1908,7,
1909,7,
1910,8,
1911,9,
1912,10,
1913,8,
1914,10,
1915,9,
1916,9,
1917,9,
1918,9,
1919,9,
1920,9,
1921,7,
1922,7,
1923,9,
1924,9,
1925,9,
1926,8,
1927,9,
1928,7,
1929,9,
1930,9,
1931,10,
1932,9,
1933,7,
1934,10,
1935,8,
1936,6,
1937,9,
1938,9,
1939,9,
1940,9,
1941,9,
1942,9,
1943,9,
1944,10,
1945,9,
1946,9,
1947,9,
1948,9,
1949,8,
1950,9,
1951,9,
1952,9,
1953,7,
1954,9,
1955,7,
1956,5,
1957,9,
1958,10,
1959,9,
1960,9,
1961,9,
1962,9,
1963,8,
1964,5,
1965,7,
1966,9,
1967,7,
1968,9,
1969,9,
1970,9,
1971,6,
1972,9,
1973,9,
1974,7,
1975,9,
1976,9,
1977,10,
1978,7,
1979,10,
1980,7,
1981,9,
1982,7,
1983,10,
1984,10,
1985,9,
1986,10,
1987,8,
1988,10,
1989,9,
1990,7,
1991,9,
1992,4,
1993,6,
1994,10,
1995,9,
1996,8,
1997,3,
1998,9,
1999,8,
2000,9,
2001,9,
2002,7,
2003,10,
2004,7,
2005,6,
2006,6,
2007,7,
2008,6,
2009,5,
2010,8,
2011,9,
2012,9,
2013,9,
2014,10,
2015,5,
2016,7,
2017,9,
2018,7,
2019,8,
2020,9,
2021,9,
2022,9,
2023,9,
2024,5,
2025,5,
2026,10,
2027,10,
2028,10,
2029,8,
2030,7,
2031,8,
2032,8,
2033,8,
2034,9,
2035,6,
2036,10,
2037,8,
2038,8,
2039,10,
2040,8,
2041,7,
2042,7,
2043,7,
2044,8,
2045,7,
2046,9,
2047,7,
2048,7,
2049,9,
2050,8,
2051,10,
2052,10,
2053,7,
2054,5,
2055,10,
2056,10,
2057,4,
2058,8,
2059,9,
2060,6,
2061,8,
2062,5,
2063,7,
2064,6,
2065,6,
2066,9,
2067,9,
2068,4,
2069,7,
2070,10,
2071,10,
2072,10,
2073,10,
2074,7,
2075,7,
2076,10,
2077,10,
2078,8,
2079,9,
2080,8,
2081,7,
2082,10,
2083,5,
2084,9,
2085,10,
2086,9,
2087,10,
2088,5,
2089,7,
2090,10,
2091,6,
2092,10,
2093,8,
2094,3,
2095,10,
2096,10,
2097,7,
2098,7,
2099,9,
2100,10,
2101,10,
2102,9,
2103,9,
2104,9,
2105,10,
2106,9,
2107,10,
2108,8,
2109,9,
2110,9,
2111,10,
2112,10,
2113,10,
2114,7,
2115,10,
2116,8,
2117,10,
2118,9,
2119,8,
2120,9,
2121,8,
2122,8,
2123,10,( 말이필요한가..ㅎ)
2124,10,
2125,9,
2126,8,
2127,5,
2128,10,
2129,10,
2130,10,
2131,7,
2132,6,
2133,8,
2134,8,
2135,8,
2136,10,
2137,2,
2138,10,
2139,9,
2140,10,
2141,3,
2142,8,
2143,4,
2144,4,
2145,9,
2146,8,
2147,9,
2148,10,
2149,8,
2150,10,
2151,6,
2152,7,
2153,6,
2154,10,
2155,7,
2156,10,
2157,3,
2158,2,입소문에  '대체 어떤 영화이관대'보러갔으나 버뜨!!  또 한편의  애국주의의 발로~~오 노우
2159,9,
2160,9,
2161,9,
2162,9,
2163,10,
2164,10,
2165,10,
2166,9,
2167,8,
2168,9,
2169,8,
2170,4,
2171,10,
2172,8,
2173,10,
2174,9,
2175,8,
2176,9,
2177,5,
2178,9,
2179,7,
2180,9,
2181,10,
2182,3,
2183,7,
2184,8,
2185,9,
2186,9,
2187,10,
2188,8,
2189,6,
2190,6,
2191,10,
2192,8,
2193,8,
2194,6,
2195,8,
2196,10,
2197,7,
2198,7,
2199,1,
2200,10,
2201,7,
2202,9,
2203,7,
2204,7,
2205,8,
2206,0,
2207,8,
2208,6,
2209,9,
2210,10,
2211,8,
2212,7,
2213,9,
2214,5,
2215,6,
2216,9,
2217,9,
2218,8,
2219,7,
2220,10,
2221,10,
2222,8,
2223,7,
2224,9,
2225,10,
2226,9,
2227,7,
2228,10,
2229,7,
2230,9,
2231,9,
2232,10,
2233,9,
2234,8,
2235,10,
2236,9,
2237,7,
2238,10,
2239,5,
2240,7,
2241,7,
2242,7,
2243,10,
2244,5,
2245,7,
2246,7,
2247,10,
2248,9,
2249,9,
2250,5,
2251,7,
2252,9,
2253,10,이순신장군님!
2254,7,
2255,10,
2256,9,
2257,9,
2258,8,
2259,10,
2260,8,
2261,7,
2262,9,
2263,10,
2264,9,
2265,10,
2266,6,
2267,7,
2268,10,
2269,9,
2270,8,
2271,9,
2272,1,
2273,8,
2274,10,
2275,5,
2276,7,
2277,8,
2278,7,
2279,8,
2280,9,
2281,10,
2282,10,
2283,8,
2284,6,
2285,7,
2286,8,
2287,5,
2288,10,
2289,9,
2290,8,
2291,6,
2292,10,
2293,9,
2294,10,
2295,9,
2296,8,
2297,9,
2298,9,
2299,9,
2300,10,
2301,7,
2302,8,
2303,7,
2304,9,
2305,9,
2306,9,
2307,10,
2308,10,
2309,9,
2310,8,
2311,6,
2312,9,
2313,10,
2314,4,
2315,8,
2316,9,
2317,9,
2318,9,
2319,10,
2320,10,
2321,10,
2322,7,
2323,9,
2324,5,
2325,7,
2326,8,
2327,9,
2328,10,
2329,7,
2330,8,
2331,9,
2332,7,
2333,3,
2334,10,
2335,2,
2336,9,
2337,10,
2338,7,
2339,7,
2340,10,
2341,9,
2342,6,
2343,9,
2344,6,
2345,6,
2346,9,
2347,10,
2348,7,
2349,8,
2350,10,
2351,7,
2352,10,
2353,9,
2354,4,
2355,10,
2356,10,
2357,8,
2358,10,
2359,9,
2360,5,
2361,10,
2362,10,
2363,9,
2364,9,
2365,10,
2366,8,
2367,9,
2368,10,
2369,5,
2370,10,
2371,3,
2372,9,
2373,10,
2374,6,
2375,7,
2376,10,
2377,9,
2378,6,
2379,10,
2380,10,
2381,9,
2382,8,
2383,9,
2384,8,
2385,8,
2386,9,
2387,6,
2388,8,
2389,9,
2390,6,
2391,6,
2392,6,
2393,8,
2394,6,
2395,9,
2396,6,
2397,7,
2398,9,
2399,9,
2400,10,
2401,10,
2402,10,
2403,8,
2404,8,
2405,4,스케일은 소심 연기력은 중심 
2406,9,
2407,6,
2408,10,
2409,10,
2410,6,
2411,9,
2412,8,
2413,10,
2414,10,
2415,9,
2416,6,
2417,7,
2418,10,
2419,7,
2420,7,
2421,6,
2422,9,
2423,10,
2424,6,
2425,10,
2426,10,
2427,10,
2428,7,
2429,8,
2430,9,
2431,9,
2432,8,
2433,10,
2434,5,
2435,9,
2436,9,
2437,6,
2438,9,
2439,10,
2440,7,
2441,4,
2442,7,
2443,7,
2444,10,
2445,9,
2446,10,
2447,6,
2448,7,
2449,8,
2450,9,
2451,9,
2452,9,
2453,7,
2454,9,
2455,7,
2456,9,
2457,3,
2458,7,
2459,10,
2460,5,
2461,1,
2462,10,
2463,9,
2464,10,
2465,7,
2466,8,
2467,10,
2468,9,
2469,9,
2470,5,
2471,9,
2472,9,
2473,8,
2474,10,
2475,10,
2476,7,
2477,7,
2478,7,
2479,8,
2480,10,
2481,7,
2482,10,
2483,5,
2484,9,
2485,9,
2486,7,
2487,9,
2488,9,
2489,7,
2490,4,
2491,9,
2492,10,
2493,7,
2494,10,
2495,9,
2496,10,
2497,8,
2498,9,
2499,7,
2500,7,
2501,10,
2502,9,
2503,10,
2504,7,
2505,6,
2506,5,
2507,6,
2508,7,
2509,5,
2510,4,
2511,9,
2512,7,
2513,5,
2514,10,
2515,9,
2516,10,
2517,8,
2518,9,
2519,9,
2520,9,
2521,10,
2522,8,
2523,9,
2524,10,
2525,10,
2526,8,
2527,7,
2528,6,
2529,7,
2530,10,
2531,10,
2532,10,
2533,8,
2534,10,
2535,2,
2536,10,
2537,10,
2538,9,
2539,5,
2540,8,
2541,9,
2542,10,
2543,7,
2544,7,
2545,9,
2546,5,
2547,9,
2548,10,
2549,10,
2550,5,
2551,1,
2552,7,
2553,9,
2554,10,
2555,8,
2556,10,
2557,8,
2558,9,
2559,10,
2560,10,
2561,9,
2562,10,
2563,10,
2564,9,
2565,9,
2566,8,이순신에대해많은도움이되었습니다
2567,10,
2568,10,
2569,9,
2570,10,
2571,5,
2572,0,
2573,10,
2574,9,
2575,8,
2576,9,
2577,8,
2578,9,
2579,10,
2580,6,
2581,7,
2582,5,
2583,10,
2584,6,
2585,10,
2586,7,
2587,5,
2588,9,
2589,7,
2590,8,
2591,9,
2592,6,
2593,7,
2594,6,
2595,9,
2596,8,
2597,7,
2598,6,
2599,7,
2600,8,
2601,10,
2602,10,
2603,10,
2604,9,
2605,9,
2606,9,
2607,6,
2608,10,
2609,9,
2610,10,
2611,7,
2612,9,
2613,8,
2614,7,
2615,10,
2616,7,
2617,10,
2618,6,
2619,6,
2620,6,
2621,8,
2622,7,
2623,6,
2624,9,
2625,8,
2626,8,
2627,5,
2628,8,
2629,10,
2630,5,
2631,7,
2632,7,
2633,9,
2634,7,
2635,7,
2636,9,
2637,6,
2638,10,
2639,8,
2640,9,
2641,5,
2642,10,
2643,8,
2644,10,
2645,10,
2646,5,
2647,8,
2648,10,
2649,10,
2650,8,
2651,9,
2652,8,
2653,5,
2654,7,
2655,6,
2656,8,
2657,10,
2658,6,
2659,7,
2660,10,
2661,9,
2662,7,
2663,7,
2664,8,
2665,10,
2666,8,
2667,9,
2668,7,
2669,10,
2670,8,
2671,9,
2672,5,
2673,8,
2674,10,
2675,5,
2676,9,
2677,7,
2678,7,
2679,10,
2680,5,
2681,10,
2682,9,
2683,7,
2684,8,
2685,10,
2686,0,
2687,10,
2688,8,
2689,9,
2690,9,
2691,4,
2692,8,
2693,6,
2694,9,
2695,10,
2696,7,
2697,5,
2698,10,
2699,10,
2700,10,
2701,8,
2702,8,
2703,8,
2704,10,
2705,7,
2706,10,
2707,9,
2708,10,
2709,10,
2710,8,
2711,9,
2712,2,
2713,10,
2714,6,
2715,4,
2716,10,
2717,8,
2718,8,
2719,7,
2720,10,
2721,9,
2722,10,
2723,8,
2724,6,
2725,5,
2726,7,
2727,10,
2728,10,
2729,9,
2730,8,
2731,5,
2732,8,
2733,10,
2734,9,
2735,9,
2736,8,
2737,10,
2738,3,
2739,10,
2740,9,
2741,10,
2742,8,
2743,10,
2744,9,
2745,8,
2746,5,
2747,7,
2748,9,
2749,7,
2750,10,
2751,10,
2752,8,
2753,9,
2754,10,
2755,9,
2756,7,
2757,9,
2758,9,
2759,10,
2760,8,
2761,1,
2762,5,
2763,9,
2764,7,
2765,10,
2766,8,
2767,7,
2768,10,
2769,9,
2770,9,
2771,7,
2772,7,
2773,10,
2774,5,
2775,10,
2776,9,
2777,7,
2778,10,
2779,7,
2780,3,
2781,7,
2782,10,
2783,9,
2784,10,
2785,6,
2786,4,
2787,10,
2788,10,
2789,7,
2790,10,
2791,8,
2792,6,
2793,7,
2794,6,
2795,8,
2796,8,
2797,7,
2798,10,
2799,5,
2800,9,
2801,10,
2802,9,
2803,9,
2804,10,
2805,7,
2806,7,
2807,10,
2808,10,
2809,10,
2810,8,
2811,9,
2812,8,
2813,9,
2814,8,
2815,7,
2816,10,
2817,7,
2818,10,
2819,8,
2820,10,
2821,7,
2822,8,
2823,7,
2824,10,
2825,9,
2826,9,
2827,10,
2828,9,
2829,5,
2830,9,
2831,9,
2832,8,
2833,9,
2834,8,
2835,6,
2836,8,
2837,8,
2838,7,
2839,7,
2840,7,
2841,10,
2842,10,
2843,8,
2844,7,
2845,8,
2846,5,
2847,8,
2848,8,
2849,8,
2850,10,
2851,6,
2852,6,
2853,7,
2854,8,
2855,8,
2856,10,
2857,9,
2858,10,
2859,10,
2860,7,
2861,10,
2862,5,
2863,8,
2864,7,
2865,9,
2866,8,
2867,8,
2868,10,
2869,9,
2870,9,
2871,10,
2872,10,
2873,10,
2874,9,
2875,10,
2876,9,
2877,10,
2878,9,
2879,8,
2880,6,
2881,9,
2882,10,
2883,8,
2884,9,
2885,10,
2886,8,
2887,10,
2888,7,
2889,6,
2890,9,
2891,4,
2892,7,
2893,6,
2894,9,
2895,7,
2896,7,
2897,10,
2898,10,
2899,8,
2900,7,
2901,5,
2902,7,
2903,10,
2904,8,
2905,6,
2906,10,
2907,10,
2908,7,
2909,7,
2910,10,
2911,7,
2912,10,
2913,10,
2914,10,
2915,8,
2916,5,
2917,6,
2918,10,
2919,8,
2920,9,
2921,7,
2922,7,대작~!!
2923,10,그때 그시절에 내가 그들이었다면 저럴수 있었을까?... 대단한 배우들 대단한 연기
2924,7,
2925,8,
2926,10,
2927,10,
2928,4,
2929,7,
2930,7,
2931,7,
2932,10,
2933,8,
2934,9,
2935,7,
2936,9,
2937,10,
2938,7,
2939,10,
2940,8,
2941,7,
2942,8,
2943,8,
2944,7,
2945,8,
2946,6,
2947,9,
2948,9,
2949,8,
2950,8,
2951,9,
2952,8,
2953,8,
2954,10,
2955,9,
2956,10,
2957,9,
2958,10,
2959,10,
2960,6,
2961,8,
2962,7,
2963,9,
2964,10,
2965,8,
2966,7,
2967,8,
2968,10,
2969,8,
2970,6,
2971,9,
2972,6,
2973,8,
2974,9,
2975,9,
2976,3,
2977,10,
2978,5,
2979,10,
2980,8,
2981,7,
2982,10,
2983,10,
2984,10,
2985,10,
2986,10,
2987,10,
2988,7,
2989,10,
2990,10,
2991,7,
2992,9,
2993,8,
2994,5,
2995,9,
2996,7,
2997,10,
2998,10,
2999,7,
3000,4,
3001,10,
3002,8,
3003,10,
3004,9,
3005,9,
3006,7,
3007,6,
3008,7,
3009,9,
3010,3,
3011,10,
3012,10,
3013,10,
3014,7,
3015,8,
3016,8,
3017,5,
3018,8,
3019,9,
3020,8,
3021,7,
3022,8,
3023,8,
3024,9,
3025,5,
3026,8,
3027,8,
3028,7,
3029,7,
3030,10,
3031,5,
3032,10,
3033,6,
3034,7,
3035,9,
3036,7,
3037,10,
3038,5,
3039,10,
3040,3,
3041,9,
3042,10,
3043,9,
3044,10,
3045,8,
3046,10,
3047,6,
3048,9,
3049,6,
3050,7,
3051,9,
3052,4,
3053,3,
3054,7,
3055,6,
3056,7,
3057,7,
3058,7,
3059,9,
3060,9,
3061,7,
3062,7,
3063,9,
3064,10,
3065,7,
3066,7,
3067,10,
3068,8,
3069,8,
3070,9,
3071,9,
3072,8,
3073,8,
3074,6,
3075,10,
3076,7,
3077,7,
3078,7,
3079,8,
3080,9,
3081,10,
3082,10,
3083,9,
3084,10,
3085,8,
3086,8,
3087,4,
3088,10,
3089,7,
3090,10,
3091,10,
3092,6,
3093,9,
3094,5,
3095,9,
3096,8,
3097,9,
3098,7,
3099,10,
3100,10,
3101,6,
3102,10,
3103,10,
3104,10,
3105,8,
3106,9,
3107,9,
3108,5,
3109,8,
3110,8,
3111,9,
3112,10,
3113,8,
3114,10,
3115,8,
3116,8,
3117,4,
3118,0,
3119,7,
3120,10,
3121,9,
3122,9,
3123,10,
3124,8,
3125,10,
3126,10,
3127,7,
3128,9,
3129,8,
3130,10,
3131,9,
3132,10,
3133,7,
3134,7,
3135,8,
3136,5,
3137,10,
3138,8,
3139,9,
3140,10,
3141,8,
3142,9,
3143,9,
3144,5,
3145,1,
3146,1,
3147,9,
3148,9,
3149,7,
3150,9,
3151,7,
3152,7,
3153,7,
3154,6,
3155,7,
3156,5,
3157,6,
3158,7,
3159,8,
3160,6,
3161,9,
3162,7,
3163,6,
3164,9,
3165,7,
3166,8,
3167,3,
3168,9,
3169,10,
3170,10,
3171,8,
3172,9,
3173,8,
3174,7,
3175,8,
3176,7,
3177,7,
3178,9,
3179,10,
3180,9,
3181,6,
3182,6,
3183,7,
3184,9,
3185,8,
3186,9,
3187,10,
3188,10,
3189,6,
3190,7,
3191,10,
3192,10,이순신 장군.. 그 한마디면 그냥 끝 아닌가.. 임금은 나를 버렸어도 나는 조국을 버리지 못하였다..
3193,7,"그래도, 이순신이니까"
3194,8,
3195,6,
3196,9,"성웅 이순신의 ""12척 명량해전""을 극화한 대작! 조선군 판옥선, 일본군 안택선, 조총 저격수, 각궁 사수의 치밀한 고증! 박진감 넘치는 해상포격전! But, 명량해전 백병전을 정밀하게 담지 않은 점, 3부작 1편이라 드러난 허점들도 있지만. 한국영화 역사상 2번이나 참패했던 '성웅 이순신 대작'의 성공이라, 의미가 크다!!"
3197,3,어설픈 영화
3198,1,
3199,6,
3200,7,통쾌! 이순신 만세!! 
3201,9,
3202,10,보는내내 마음이 아프고 감사하고 뭉클했던 최고의 영화
3203,10,진정한 전쟁영화 영웅영화 1위
3204,9,
3205,5,
3206,8,
3207,8,
3208,6,
3209,8,
3210,8,이순신 장군님을 좋아해서 7점줌 그리고 일본인 장군 목짜른거 때문에 1점더
3211,4,
3212,8,영화에서 느낀 전율은 9할이 최민식의 연기 고뇌 덕
3213,10,굿
3214,7,
3215,10,
3216,6,"강경하고 힘이 넘치는 액션 시퀀스, 그런데 그것 뿐"
3217,2,
3218,9,
3219,7,
3220,8,
3221,5,국뽕의 힘. 영화 자체 평가로는 5점이상 주기가 힘들다. 시나리오 플롯과 연출 그리고 특히나 음향은 실망스러울 정도다. 영화의 모든 것이 같고 주인공의 이름이 이순신 장군이 아니었다면 흥행 성적이 어땠을까? 모든 천만 영화를 높게 평가하진 않지만 천만 넘은 영화 중에 두번 볼수 없는 영화는 이 영화가 유일하다. 
3222,8,
3223,8,
3224,8,
3225,5,
3226,8,
3227,10,
3228,8,
3229,4,박근혜국뽕에찌든영화이순신을지들비위맞추게만들려고하다니그리고은근히역사왜곡도너무심해!!!솔직히진째우리나라에서일등할영화는아니다 그당시에는몰랐는데여러번볼수록그진면목이드러난다. 봐도봐도재밌지않고질리고채널을돌리게되는....
3230,6,
3231,8,다 좋은데 배급사가 개갞끼.
3232,10,
3233,9,
3234,7,추워/
3235,10,
3236,10,
3237,9,
3238,10,
3239,10,스토리와 연출 배우들 모두 좋았습니다ㅎㅎ
3240,9,
3241,10,
3242,8,
3243,9,
3244,7,
3245,10,
3246,9,
3247,10,
3248,9,
3249,7,
3250,5,
3251,7,
3252,9,
3253,5,
3254,10,재밌어요
3255,6,
3256,7,
3257,9,
3258,2,
3259,9,
3260,7,
3261,9,
3262,10,
3263,6,
3264,9,
3265,9,
3266,0,"이 멋진 분을 이렇게 지루하게 풀어내다니;; 갑갑한 전개 질질끄는 결말, 통쾌함보단 답답한 국뽕을 할라면 좀 잘만들던가; 이거 봉준호가 만들었으면 4천만이다"
3267,2,
3268,6,
3269,7,전반은 지루함. 그러나 후반은 최고
3270,1,
3271,10,
3272,7,
3273,8,
3274,7,
3275,10,마지막에 감동적...
3276,5,
3277,10,
3278,10,
3279,7,
3280,6,
3281,8,
3282,3,
3283,7,
3284,7,
3285,7,
3286,1,
3287,10,
3288,9,
3289,9,
3290,7,
3291,7,
3292,8,
3293,5,
3294,6,
3295,10,
3296,3,재미도없고 기대 이하
3297,10,
3298,7,
3299,5,
3300,7,
3301,9,
3302,10,
3303,7,
3304,10,
3305,7,
3306,8,
3307,5,
3308,5,
3309,8,
3310,10,
3311,10,
3312,4,
3313,5,
3314,8,
3315,8,
3316,6,
3317,8,
3318,8,
3319,9,
3320,6,
3321,10,
3322,7,
3323,8,
3324,3,
3325,10,
3326,7,
3327,3,
3328,4,아! 이 좋은 소재를 이렇게 망쳐버렸네. 재미와 감동을 줄 수 있도록 만들었다면 좋았을 것을. 어수선한 영화. 그리고 굳이 일본어를 써야 됐을까? tv 드라마처럼 한국어를 써도 좋았을것을.
3329,6,
3330,7,과유불급... 명량해전에서 너무 많은 것을 보여주려다 관객들의 감동과 여운을 빼앗고 말았다.
3331,6,
3332,9,
3333,7,
3334,3,
3335,8,
3336,7,
3337,10,
3338,8,
3339,9,
3340,9,
3341,7,
3342,6,
3343,9,
3344,8,
3345,9,
3346,3,
3347,5,
3348,5,"애국심에 깃댄 영화, 보고싶지 않은 감독"
3349,10,
3350,6,
3351,9,
3352,5,
3353,7,
3354,10,
3355,7,
3356,9,
3357,9,다시 봐도 명작. 계속 봐도 명작. 아쉬운 것은 너무나 극적인 전개일 뿐.
3358,8,
3359,9,
3360,8,
3361,10,우리나라 사람이면 꼭 봐야하는 영화
3362,10,
3363,10,
3364,7,
3365,10,
3366,7,
3367,9,
3368,6,안 넣어도 될 억지 재미가 약간 느껴짐.
3369,7,
3370,7,
3371,6,
3372,9,
3373,10,
3374,10,
3375,2,국뽕에 취해서 사리분별을 하지 못했다
3376,7,
3377,7,
3378,7,
3379,1,
3380,8,
3381,9,
3382,7,액션신이라든지 뭔가 딱딱 한 느낌이어서 그렇지만 스토리는 나쁘지 않았다.
3383,9,
3384,10,
3385,9,
3386,10,
3387,7,
3388,6,
3389,5,
3390,7,
3391,10,
3392,9,
3393,9,
3394,10,
3395,10,
3396,8,
3397,10,
3398,9,그냥 최고
3399,10,
3400,9,또보고싶을만큼 좋았고 연기가 너무좋았어요!
3401,9,
3402,9,
3403,9,
3404,8,
3405,6,"충분했으나, 중반쯤부터 회오리치며 휩쓸려가는 몰입도와 재미"
3406,10,감동~~
3407,10,
3408,10,
3409,5,
3410,8,
3411,5,"기대하고 봤는데,간만에 극장에서 봤었는데(^^;)그냥 타블랫으로 볼걸 싶더라"
3412,1,
3413,7,
3414,8,
3415,7,
3416,5,
3417,0,왜놈을 상대로 엄청난 승리 거둔 명량해전인데 보고 나니 기분이 영 안좋다. 왜놈은 열심히 싸우고 우리는 전쟁이 겁나서 도망다니는 꼴로 만들어서 그렇다. 이 영화감독 [활]도 보면 기분 더럽다. 걸핏하면 두려움을 극복해야한다고 주접을 떠는데 감독 내공이 부족한 것인가 왜놈을 좋아하는 것인가 
