,ratings,comments
714,9,포레스트검프 하도 언급을많이하더만 반감이사서 그동안 그흔한표절영화인가 싶어안봤는데 어디가 검프영화인가? 포레스트 검프 명작으로 느끼는 1인이며 5번이상 봤지만 이해가안간다 시대배경만 그시대이면 표절인가? 잘만들어졋다 잼나게봤다.
715,10,울뻔 했습 무한점
716,7,좀 불편한 내용입니다.....그들이 모든걸 희생한 묘사....하지만 결실을 누리고 있잖습니까!!!  요즘은 그런 기회조차 없습니다...  파독 그리고 배트남참전 중동공사등 요즘 이런기회 있으면 줄 섰을껄요....
717,9," 국제시장은 30대 초반이 보기엔 재미없을듯,,,30대 후반부터 본사람들은 재미를 느꼈을듯~! (예) 부분부분 나와주는 인물묘사:정주영씨 --- 난 정말 재미있게 봤음,,,,,--- 광부/시체닦는간호사/베트남 등,,,모두 박정희시절때 외국으로 팔려간 우리나라 국민들,,, 영화초반 우리국민 살려달라고 하는 장면도 모두 실화~! "
718,10,감동적
719,6,"흥행은 했지만, 개인적으로는 그렇게 감동스럽거나 재미있지는 않았음. 눈물은 나오지만, 과연 감동받아서 눈물이 나는 건지, 그냥 배우들이 우니까 나도 따라서 우는건지 모르겠음."
720,7,"많이 봐왔던 상투적인 영화이나, 아주 폄하하기에는 아까운 영화."
721,6,기대했던만큼의 영화는 아니였다. 감동도 재미도 기대 그 이상이 아니었다.
722,10,"조상들, 선대들의 삶을 꼭 이해해야만 하는건가요? 느낌 자체만으로도 가슴 뜨걸울수는 없는걸가요? 최고의 영화입니다. 눈물을 흘리게 하는 영화, 그것은 곧 감동의 영화입니다."
723,10,그세대는 아니지만 그세대 우리부모 세대가 어찌 살아왔는지 조금이나마 이해할수 있었던 영화였습니다 재밌게 잘봤네요
724,5,"솔까말로 중간에 몇번 눈물 흘렸다. 특히 김윤진씨 연기력에 찬사를 보낸다. 하지만 다 보고 나면 웬지 뒤가 좀 찝찝한 영화다. 한국 근현대사를 표현하는건 감독 개인의 자유지만, 그 당시의 시대적 정신을 좀더 표현해줬으면 하는 아쉬움이 든다."
725,10,감동 그자체
726,5,적절한 감성팔이 영화
727,10,요즘 세대는 절대 알지못할 전쟁을 겪으신 우리부모님세대의 눈물어린 시련이야기. 시대의 비극을 몸소 겪으신 우리 부모님네들..당신들이 있어 우리는 이렇게 편하게 삽니다. 내가 저시대에 태어났더라면? 요즘도 경쟁사회에 힘들긴하지만 저시대는 말로 다 못할것 같다. 부모님! 사랑합니다ㅠㅠ
728,9,아 또 간만에 눈물뺏네ㅋ 장남이 뭐고 가족이 뭔지... 그게 무거움이란.. 참... 오달수 아역때문에 빵터짐 완전 닮은 애 캐스팅했어ㅋ
729,5,"황정민, 오달수, 김윤진, 장영남 연기력 때문에 5점.. 윤제균 특유의 여전한 유치개그..낭만자객때 개그 그대로.. 클리셰의 향연.. 포레스트 검프에 저작권이나 주고 영화 만든건지..  막순이역할의 재미교포 배우 연기도 놀라웠음.. 그게 끝.."
730,10,ㅊㄱ
731,9,영화 좋음 잘 만들어진 영화  감동
732,1,"산만한 구성, 신파적 감성"
733,5,재미없게 보인다. 그래서 여태안보고 있다 ㅋㅋㅋ
734,0,저질
735,7,반세기가 훨씬 지났는데도 여전히 한국 현대사의 비극이 가슴 아프네요. 얼마나 더 긴 세월이 지나야 마음의 여유를 찾을 수 있을런지..
736,1,재미없음
737,10,굳
738,9,재미있다 꼭 보기바람...
739,2,"표절 논란, 박근혜정권이 사랑한 영화.  애국심은 국가를 향한 것이지 통치자를 향한 것은 아님을 명심해야 함.  정치꾼들은 더러웠지만 국민들은 순수했던 그때를 추억하지만..  쥐어짜내려는 감동이 불편했음."
740,10,가장 평범한 아버지의 가장 감동적인 이야기........울었어요
741,10,너무 감동적인 영화였습니다. ㅠㅠ 
742,8,"아부지..저 이만하면 잘 살았지예..저 정말 힘들었습니다..  동생들과 자식들을 위한 무한희생..잃어버린 가족에 대한 회한..피부로 실감하지 못했지만, 영화를 통해 많이 공감했습니다.  하지만 감히 잘살았냐고 물어본다면..글세요..라고 답하고 싶군요.."
743,9,보수도 아니고 노인네는 아니지만 보면서 눈물이 많이났다 책임감의 굴레에 갇혀 내인생에서 내가 없는 많은 사람들이 자신의 인생의 주인공이 되는 그날이 오길 간절히 바래본다
744,10,"추추파크 통리역 ""골드 스파이크""를 아십니까? 박대통령이 독일방문 1년전에 방문하여 박은 황금대못을 말합니다. 어제 통리 도시재생센터 교육장인 역대합실에서 영화 국제시장을 시청 동아리의 도움을 받아 감상했습니다. 어른들은 이곳에서 TV가 별로 없던 시절에는 드라마 ""여로""를 감상했던 기억을 되살리셨습니"
745,4,돼지 불알까는 영화
746,4,머 시대상을 나타내는 영화로는 볼만하지만...흠...앙드레김 이만기??!!억지로 끼워맞추는 에피소드 + 어거지로 감정 짜내기식 스토리. 하아~이딴 영화가 천만을 넘겼다라......디워 이후에 또다른 신선한 충격인데
747,7,지금의 대한민국을 있게한건 그시절을 치열하게 살아낸 평범한 국민들 덕분이다. 시바스리갈 쳐마시면서 여대생 주무르다가 총맞아 뒤진놈 덕분이 아니라.
748,9,"감동적임. 십점 이어도 좋지만 마션과 인터스텔라, 인셉션과는 차이가 나야 한다."
749,3,감동을 주려고 했는데 억지가 되버렸다
750,3,딱 중간까지 보다 말았다 시대적 사실들을 영화화한 것이지만 영화적 측면으로만 볼때 재미가 없다 감동 운운하지만 80년대 눈물짜는 영화와 별로 차이가 없다
751,10,. 가족애라고 생각하면 검프와 비슷한 부분이 있을지도 모르겠지만... 힘들게 살았던 그시절의 어른들에게 감정이입을 할 수 있는 대한민국 인이라면 또 다름 느낌으로 다가올 수도 있지 않을까??? 좋은 영화라고 봄.
752,8,"이 영화를 재미만으로 볼 수가 없었지만, 역시나 영화적으로 접근 했을 때는 재미가 있었구요. 우리나라의 현실 이었기에 무척이나 몰입해서 온 가족이 감상했습니다. ^&^ 다만 아쉬운건 두 주연 배우의 노인 분장이 너무 어색하네요."
753,7,나비 날아다녀서 왜? 하다가 보면서 어 포레스트 검프 ctl+c 했다는거 알아챘네. 창의성은 어데 두고 베껴묵냐. 윤제균 강제규는 헐리웃 영화만 죄다 베껴데는구나. 
754,10,어르신들에겐 최고의 영화가 아닐듯
755,0,타임킬링으론 괜찮지만 그리 많은 관객이 본게 이해가 잘 안감...
756,8,친보수주의적 영화가 아니라 반대로 친보수주의를 비웃는 영화다  그당시에는 화나거나 슬플때에도 애국가만흘러나와도 가슴에 손을 얹어야하는 시절 형제들을위해서 책임져야하는 가장 이모든것들이 어떤 신념없이는 힘들다라는걸 설명하는 영화다 그시절얼마나 부당하고 힘들었는지를 말이다 김윤진의 연기력에 찬사를~~
757,9,한국 정서를 잘 담아낸 영화라고 생각합니다. 아주 재밌고 감동적이었어요. 전 장남의 애환이 이런것일 까..하며 아빠가 떠올랐습니다. 엄청 울었네요...
758,10,한국판 검프...아주 좋았음...
759,7,재미와 감동을 짜내는 근현대사 역사 다큐인 듯한 느낌
760,10,정말 재미있었어요 ㅎㅎ 본지는 좀 됐지만 잘 만든 영화네요.
761,1,쓰레기 감성팔이 꼴통 영화
762,10,"재미있고, 이름없는 서민들이 나라를 지킨 감동적인영화, 하염없이 눈묾만 흘렸습니다."
763,7,검프의 리메이크라고 보면 됨..배우들의 열연에 7점 줌. 
764,10,"예전에 다큐로 흥남부두에 대한 스토리를 보고 감동이었는데.. 50대 주부로서 학생일 때 여의도를 메웠던 이산가족 벽보도 짠하고..영화내용 모두가 알고있는 역사적 사실이라 더욱더 감동이고,짠~했던..재미와 감동이 있는 영화."
765,10,감동적이에요 감사합니다
766,8,나름 감동있게 봤습니다
767,3,영화를 보는내내 내눈을 자꾸 의심하게 만들었던..  1000만 관객이 들었다는 사실에 실소를 금할수없다..  이 영화의 제작의도 자체가 의심스러운 c급 영화일뿐..
768,8,한국판 포레스트 검프. 왜 포레스트 검프가 재밌는지 어렸을 때 이해하지 못했는데 이걸 보니 알 것 같다.  그리고 그 시절 포레스트 검프에 열광했던 한국 분위기는 국제시장을 보고 더 이상하다고 생각된다. 꽤 잘 만든 영화 같다. 약간 어설픈 맛이 오히려 더 구수하다.
769,4,영화를 보는 내내 포레스트검프가 생각났다 영화를 다본후에 포레스트검프를 다시 감상해보니 이영화가 스토리 전개 영화의 전반적인 흐름이 포레스트검프와 너무 비슷했다.. 창의성이라곤 눈꼽만치도 찾을수없는 쓰레기 아류작이다
770,10,따뜻한 영화네...
771,9,"아버지들또한 그들의 아버지가 계시고 나의 아버지또한 한 아버지의 아들이라는것. 마지막 ""내 진짜 힘들었거든예""라는 대사..울 아부지 생각나서 너무 가슴 아팠네요.ㅜ. .ㅠ"
772,10,아무리 냉혈한 이라도 이 영화를 보고 눈물을 흘리지 않을 수 없을 것입니다.
773,9,기대는 안됐지만 보니깐 재밌네요 감동하였습니다
774,5,"천사백만이 넘은 영화라 기대가 좀 있었지만, 한국판 포레스트검프 그 이상은 아니었다. 시대의 상황과 개인사의 인위적인 결합은 보는내내 불편했고, 보여주지 못한 동시대의 암울한 역사를 생각하면 누군가의 구미에 맞는 조작에 가까운 역사물임을 부인할 수 없다. "
775,8,좌우를 떠나... 가슴 아픈 현대사를 절절하게 녹여낸 것만으로도 이 영화는 지금 세대가 꼭 한번은 봐야 할 영화가 아닌가 싶다.
776,7,"'포레스트 검프'의 보수 프레임을 모방하는 것 같아 짜증났지만, 한국현대사의 거시사를 개인 미시사로 잘 녹여내고 굉장히 민감한 감정선인 이산가족찾기를 실제 영상마저 빌려오며 본격적으로 다룬 감독의 영민함엔 박수를 보낸다. 특히 이런 생고생이 자식 때가 아닌 우리가 경험해서 다행이라는 대사에선 부모님 생각이"
777,10,엣날이 생각나게 해서 좋아요
778,4,짜증나는 영화. 자기가 무슨 영웅인양 거들먹거리는 노인네들만 득실대고... 더럽게 못살고 구차했던 시절이 무슨 자랑이라고... 지들이 전부 애국자였대.  웃긴다.
779,9,"큰 주제는 가족이죠. 처음 나비 날라가는걸 보며주면서 나비따라 화면이 이동하는데, 전 꼭 영화 ' 포레스트 검프' 생각나더군요. 이런말 많이 들어봤을거라 생각되요. 그렇게 대단한 영화라긴 보단 한국 정서에 맞게 이산 가족에 대해 얘기하고 있습니다. 9점 정도는 받아도 될듯한데 그렇게 창의성 보다는 컨트롤+C"
780,7,이영화가천만넘었다고?  딱평점7점수준이다  
781,10,정말 한국인이라면 봐야될 영화일듯 합니다. 배우분들 연기도 정말 좋았고 이런 영화를 만드실 생각을 했다는것 부터 정말 대단하신듯 합니다. 영화관에서 다들 눈에서 땀빼시더라구요. 그냥 별점은 다섯개 줘야됩니다. 이 영화를 보다 많은 사람이 봤으면 좋겠고 앞으로도 좋은영화 더 만들어 주셨으면 좋겠습니다.
782,9,따뜻하고 감동있고 재밌었던 영화.
783,6,"20~30 젊은 세대라면 그 때 어떻게 살았는지 몰랐다면 살짝 알아본다는 의미는 있다.  친보수적인 냄새가 짙게 깔려있다는것도 안다. 그러나 그때는 그렇게 살았다는것도 사실이다.  그냥 그때는 그랬던거다. 그 시절의 노동착취, 인권탄압, 메카시즘을 빼놨다는 점도 분명히 알아야 할 사실이다."
784,7,영화로만 보면 잼있고 슬프기는 한데.....
785,10,"삶은 계속 흘러가는거고, 각 삶마다 저마다의 이야기는 있지만, 이 영화는, 그래도 내가 한국인이라는 존재자체를 부정할 수 없기에, 보는 내내 마음이 아프고 눈물이 났다. 사회적인, 정치적인 상황이 어떻다 하더라도 힘든 시절, 각 삶의 스토리를 이겨내오신 한국분, 우리 어른들에게 감사함을 바친다"
786,10,이상한 좌빨영화는 영화로만 보라면서 지들은 수꼴영화라고 매도 하네.
787,0,참신함이란 눈꼽만큼도 없고 어디서 본듯한 짜집기에 관객에게 감정을 강요하며 훈계하는 영화
788,4,뻥튀기된 추억을 팔아 쌈짓돈을 뜯다.
789,6,고생은 하셨다만 그 시절에 대한 칭송은 반대한다. 
790,1,열심히 만든 졸작. 영화에 서사가 너무 빈약하다. 
791,10,"재미있었습니다. 처음부터 중간중간 볼때마다 계속 울었었어요.. 그분들이 안계셨다면, 저. 아니 이 댓글들을 쓰고 있는 당신들 조차 없었을 겁니다.  "
792,4,허지웅이 때문에 흥한영화.. 이념논쟁때문에.. 어이없음.. 보다가 잤음.. 짜증남.. 오달수땜에 4점..
793,10,감 동적이었습니다
794,1,의도가 보여서 짜증난다
795,9,"눈 내리는 겨울바다, 연기자들의 입김이 보이지 안는 아쉬움은 있지만 가슴 뭉클이 잘 감상했습니다."
796,10,슬퍼서 계속 울었어요
797,10,델타 항공 LCD로 봤습니다. 천사백만 넘을만 합니다. 독일어 공부에도 도움되고 좋습니다.ㅋㅋ
798,9,그 시대 국가와 가족을 위해 어쩔 수 없이 희생했던 분들에게 감사드립니다...그리고 베트남전 남진이 생명을 구해준 장면 너무 재밌고 좋았습니다.. 동서로 나눠서 싸우기보단 같이 화합하면 좋을텐데..이넘의 정치인들 때문에 국민이 나뉘는게 안타깝습니다..
799,0,그냥 순수한 전쟁영화였어도 별로인게 애국뽕까지 맞아서 더 별로가 된 영화
800,5,감동적인 부분도 있고 그런데 전체적으론 ...
801,10,영화는 영화대로 보고 평가하자. 어후.. 찌질한 색이들..
802,7,영화는영화 정치적으로연결시키는것에는좀...
803,10,해방이후 근대사를 잘 봤습니다 참 잘만드셨네요 눈물이 나고 웃기도 하고 감사합니다 
804,6,솔직히 그냥 그냥.. 
805,10,최고였습니다. 유노윤호 빼고..
806,10,좋은영화 잘봤습니다
807,8,"단절된 세대를 향한 서사적 만남의 시도, 그러나 그 시대를 살아낸 자들만이 간직한 과거와 현재의 만남... 첫사랑에게 받은 첫편지의 아련한 추억의 소중함처럼 가슴 한켠에 고이 접게 만들다."
808,9,지금의 정권을 옹호하는것도 아니고 생각없는 노인들을 옹호 하려는것도 아니다 못배우고 모를수 밖에 없는 6.25세대 현 노인세대들을 소위 배웠다는것들이 지들 기득권과 이권을 유지하려 이용하고 내쳐버린 정치권과 기업인들 욕해야 한다 수구꼴통이라 불리우는 1번찍은 노인들이 무슨죄랴 어려운 시절 이용만 당하고
809,10,몇몇 ㅄ 들때문에 평점이 이모양이네...
810,10,매의눈 같은 한없이 무지한 데 입만 산 쓰레기들은 알아서 이민을 가던가 감옥으로 기어 들어가라. 니들은 그 존재 자체가 범죄다. 대한민국 대중들의 수준? 그런 걸 혼자서 멋대로 하등한 걸로 치부하고 다른 영화들의 의의조차 믹스했다는 어투로 퇴색시키는 그 말이야말로 너네가 밑바닥 수준이라는 걸 여실히 증명한다.
811,9,재밌네요
812,10,재미와 감동이 있는영화~ 이산가족 찾기는 정말 감동이었음~
